Name:;;;20230526_P40_1 5,
Number of Intervals:;;;1,
Application:;;;RHEOPLUS/32 V3.61 21006227-33024,
Device:;;;MCR302 SN81156610; FW3.65; Slot(9,-1)
Measuring Date/Time:;;;2024/02/26; 22:22  ã,
Measuring System:;;;CP50-2-SN42594; d=0.206 mm,
Accessories:;;;TU1=P-PTD200-SN81263554,
,
Interval:;;;1,
Number of Data Points:;;;31,
,
Time Setting:;;;31 Meas. Pts.,
;;;Meas. Pt. Duration 5 ... 70 s log,
Measuring Profile:,
  Shear Rate;;;d(gamma)/dt = 1000 ... 0.01 1/s log; |Slope| = 6 Pt. / dec ,
,
Meas. Pts.;Shear Rate;Shear Stress;Viscosity;Speed;Torque;Status,
;[1/s];[Pa];[PaEs];[1/min];[ÊNm];[],
1;1000;5.48;0.00548;334;180;Dy_auto,
2;681;4;0.00587;227;131;Dy_auto,
3;464;2.95;0.00635;155;96.5;Dy_auto,
4;316;2.18;0.00689;105;71.4;Dy_auto,
5;215;1.61;0.0075;71.9;52.9;Dy_auto,
6;147;1.2;0.00815;49;39.2;Dy_auto,
7;100;0.88;0.0088;33.4;28.8;Dy_auto,
8;68.1;0.647;0.0095;22.7;21.2;Dy_auto,
9;46.4;0.472;0.0102;15.5;15.5;Dy_auto,
10;31.6;0.343;0.0108;10.6;11.2;Dy_auto,
11;21.5;0.247;0.0115;7.19;8.09;Dy_auto,
12;14.7;0.176;0.012;4.9;5.78;Dy_auto,
13;10;0.125;0.0125;3.34;4.09;Dy_auto,
14;6.81;0.0871;0.0128;2.27;2.85;Dy_auto,
15;4.64;0.0608;0.0131;1.55;1.99;Dy_auto,
16;3.16;0.0415;0.0131;1.06;1.36;Dy_auto,
17;2.15;0.0289;0.0134;0.719;0.947;Dy_auto,
18;1.47;0.0202;0.0138;0.49;0.662;Dy_auto,
19;1;0.0139;0.0139;0.334;0.456;Dy_auto,
20;0.681;0.00932;0.0137;0.227;0.305;Dy_auto,
21;0.464;0.0061;0.0131;0.155;0.2;Dy_auto,
22;0.316;0.00384;0.0121;0.106;0.126;Dy_auto,
23;0.215;0.00265;0.0123;0.0719;0.0868;Dy_auto,
24;0.147;0.00199;0.0136;0.049;0.0653;Dy_auto,
25;0.1;0.000948;0.00948;0.0334;0.0311;Dy_auto,
26;0.0681;0.000588;0.00863;0.0227;0.0193;Dy_auto,
27;0.0464;0.000347;0.00747;0.0155;0.0114;Dy_auto,
28;0.0316;0.0000524;0.00166;0.0106;0.00172;M- ,Dy_
29;0.0215;-0.000251;-0.0117;0.00719;-0.00822;M- ,Dy_
30;0.0147;-0.000913;-0.0622;0.00489;-0.0299;Dy_auto,
31;0.01;-0.000742;-0.0742;0.00334;-0.0243;Dy_auto,
,
