Name:;;;20230526_P40_1 3,
Number of Intervals:;;;1,
Application:;;;RHEOPLUS/32 V3.61 21006227-33024,
Device:;;;MCR302 SN81156610; FW3.65; Slot(9,-1)
Measuring Date/Time:;;;2024/02/26; 21:55  ã,
Measuring System:;;;CP50-2-SN42594; d=0.206 mm,
Accessories:;;;TU1=P-PTD200-SN81263554,
,
Interval:;;;1,
Number of Data Points:;;;31,
,
Time Setting:;;;31 Meas. Pts.,
;;;Meas. Pt. Duration 5 ... 70 s log,
Measuring Profile:,
  Shear Rate;;;d(gamma)/dt = 1000 ... 0.01 1/s log; |Slope| = 6 Pt. / dec ,
,
Meas. Pts.;Shear Rate;Shear Stress;Viscosity;Speed;Torque;Status,
;[1/s];[Pa];[PaEs];[1/min];[ÊNm];[],
1;1000;5.48;0.00548;334;180;Dy_auto,
2;681;3.98;0.00585;227;131;Dy_auto,
3;464;2.95;0.00635;155;96.5;Dy_auto,
4;316;2.18;0.00688;105;71.3;Dy_auto,
5;215;1.61;0.00749;71.9;52.9;Dy_auto,
6;147;1.19;0.00811;49;39;Dy_auto,
7;100;0.878;0.00878;33.4;28.8;Dy_auto,
8;68.1;0.644;0.00945;22.7;21.1;Dy_auto,
9;46.4;0.47;0.0101;15.5;15.4;Dy_auto,
10;31.6;0.341;0.0108;10.6;11.2;Dy_auto,
11;21.5;0.245;0.0114;7.19;8.01;Dy_auto,
12;14.7;0.175;0.0119;4.9;5.73;Dy_auto,
13;10;0.123;0.0123;3.34;4.05;Dy_auto,
14;6.81;0.0855;0.0125;2.27;2.8;Dy_auto,
15;4.64;0.0606;0.013;1.55;1.98;Dy_auto,
16;3.16;0.0411;0.013;1.06;1.35;Dy_auto,
17;2.15;0.0277;0.0129;0.719;0.908;Dy_auto,
18;1.47;0.0193;0.0131;0.49;0.631;Dy_auto,
19;1;0.0138;0.0138;0.334;0.452;Dy_auto,
20;0.681;0.0102;0.015;0.227;0.336;Dy_auto,
21;0.464;0.00674;0.0145;0.155;0.221;Dy_auto,
22;0.316;0.00393;0.0124;0.106;0.129;Dy_auto,
23;0.215;0.00411;0.0191;0.0719;0.135;Dy_auto,
24;0.147;0.00249;0.017;0.049;0.0817;Dy_auto,
25;0.1;0.00159;0.0159;0.0334;0.0521;Dy_auto,
26;0.0681;0.000881;0.0129;0.0227;0.0289;Dy_auto,
27;0.0464;-0.0000815;-0.00176;0.0155;-0.00267;M- ,Dy_
28;0.0316;0.0000382;0.00121;0.0106;0.00125;M- ,Dy_
29;0.0215;-0.000213;-0.0099;0.00718;-0.00698;M- ,Dy_
30;0.0147;-0.000224;-0.0152;0.0049;-0.00733;M- ,Dy_
31;0.01;-0.000289;-0.0289;0.00334;-0.00947;M- ,Dy_
,
